,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,11656,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19747784.0,19747784.0,False,,1,,,,2024-08-31T23:37:00.000Z,58971.93877856674,12396132567.785233,-61.6249,-0.10001814,-0.35206289,-7.84099437,-9.40098211,-4.89131113,-13.06417393,1164565109060.3599,56.2495,1238410714349.9,,2024-08-31T23:37:00.000Z,,,,,,2024-08-31 23:38:32.730402
1,1027,Ethereum,ETH,ethereum,9254,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120303365.0220988,120303365.0220988,True,,2,,,,2024-08-31T23:36:00.000Z,2513.669786226404,6679285675.527436,-57.0351,-0.19105268,-0.60991988,-9.00370315,-21.44219498,-26.48766071,-33.49925286,302402933837.41614,14.6063,302402933837.42,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
2,825,Tether USDt,USDT,tether,96092,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,118228802316.4838,120251893183.66805,True,,3,,,,2024-08-31T23:36:00.000Z,0.9998962383994606,24613069861.68869,-53.9748,0.0052196,-0.00140279,-0.0635543,0.08080475,0.12235159,0.04035824,118216534706.72559,5.7107,120239415654.76,,2024-08-31T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-31 23:38:32.730402
3,1839,BNB,BNB,bnb,2222,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145934970.21094385,145934970.21094385,False,,4,,,,2024-08-31T23:36:00.000Z,532.3405977614666,1282888924.9528084,-19.7478,-0.26685656,-0.67297569,-8.29038136,-7.28555752,-8.11786709,-11.70776845,77687109276.39568,3.7529,77687109276.4,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
4,5426,Solana,SOL,solana,724,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,466455568.56132597,583512437.806434,True,,5,,,,2024-08-31T23:36:00.000Z,135.10352864533945,900190083.9297494,-66.4053,-0.49974543,-2.31736001,-15.38868884,-19.11292846,-12.32561963,-17.32754587,63019793268.903206,3.0439,78834589356.09,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
5,3408,USDC,USDC,usd-coin,21816,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34723420474.27525,34723420474.27525,False,,6,,,,2024-08-31T23:36:00.000Z,0.9999525723929541,1994115012.6520753,-66.9985,0.00070695,-0.0072968,-0.00333791,0.00223993,-0.00909116,-0.00180432,34721773625.53371,1.6773,34721773625.53,,2024-08-31T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-31 23:38:32.730402
6,52,XRP,XRP,xrp,1374,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56251561168.0,99987294444.0,False,,7,,,,2024-08-31T23:37:00.000Z,0.5662023152642278,465663365.59913665,-57.8489,-0.25134969,-0.13165043,-7.57589396,-5.02344429,16.87467384,10.28729841,31849764170.54893,1.5386,56620231526.42,,2024-08-31T23:37:00.000Z,,,,,,2024-08-31 23:38:32.730402
7,74,Dogecoin,DOGE,dogecoin,1050,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145767916383.70526,145767916383.70526,True,,8,,,,2024-08-31T23:37:00.000Z,0.10132115931151305,327837526.86912966,-39.836,-0.15662561,-0.02606802,-9.81123423,-14.72843046,-18.88124709,-35.5108171,14769374278.420713,0.7134,14769374278.42,,2024-08-31T23:37:00.000Z,,,,,,2024-08-31 23:38:32.730402
8,11419,Toncoin,TON,toncoin,540,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2534901675.533839,5111241096.258496,True,,9,3414166606.0,18467414085.590343,,2024-08-31T23:36:00.000Z,5.409054746518819,196959670.82900822,-26.3139,-0.20142876,0.62165124,-6.21564869,-19.767332,-32.91444964,-20.84776587,13711421940.00482,0.6623,27646982912.32,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
9,1958,TRON,TRX,tron,1021,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86776145792.98622,86776146293.9467,True,,10,71659659264.0,11313558914.393965,,2024-08-31T23:36:00.000Z,0.15787904981119008,326126373.8300355,-25.5722,0.15597221,-1.35360958,-0.65962004,23.16703934,22.33464638,37.35629392,13700135444.073965,0.6618,13700135523.17,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
10,2010,Cardano,ADA,cardano,1239,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35960643044.11,37170426657.961,False,,11,,,,2024-08-31T23:36:00.000Z,0.34504719546947876,121706120.70326951,-59.1554,-0.20306981,-0.69098851,-12.43365042,-11.6986689,-17.49582041,-22.71855139,12408119029.649176,0.5993,15527123796.13,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
11,5805,Avalanche,AVAX,avalanche,770,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404929436.8734993,444932536.8734993,False,,12,,,,2024-08-31T23:36:00.000Z,22.723714973602856,120765958.61667383,-50.1992,-0.39193867,-2.40879429,-15.96886067,-11.12883875,-20.7672863,-35.05833396,9201501107.934908,0.4444,16264469883.28,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
12,5994,Shiba Inu,SHIB,shiba-inu,863,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589269849456374.6,589518731477139.8,False,,13,,,,2024-08-31T23:36:00.000Z,1.3814665527293677e-05,100507520.79385267,-47.7767,-0.01021588,-1.34457517,-11.23012004,-12.18944145,-19.89776472,-43.89740288,8140565875.558514,0.3932,8144004097.43,,2024-08-31T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-31 23:38:32.730402
13,1975,Chainlink,LINK,chainlink,1836,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,14,,,,2024-08-31T23:36:00.000Z,11.014647259063622,111837042.2485666,-44.8928,-0.27887147,-1.00011295,-10.47160198,-14.58726848,-23.73155464,-39.33102464,6698006672.784456,0.3236,11014647259.06,,2024-08-31T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-08-31 23:38:32.730402
14,1831,Bitcoin Cash,BCH,bitcoin-cash,917,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19754565.625,19754565.625,False,,15,,,,2024-08-31T23:36:00.000Z,322.28195178751326,103151398.4335879,-36.9545,-0.19577462,-1.02299669,-11.09626139,-21.58375943,-15.8143587,-29.63657329,6366539966.339517,0.3075,6767920987.54,,2024-08-31T23:36:00.000Z,,,,,,2024-08-31 23:38:32.730402
0,1,Bitcoin,BTC,bitcoin,11656,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19747784.0,19747784.0,False,,1,,,,2024-08-31T23:39:00.000Z,58950.11664722815,12388069601.65294,-61.6362,-0.13239195,-0.30887775,-7.84146489,-9.43572195,-4.91184793,-13.10509068,1164134170324.2656,56.2292,1237952449591.79,,2024-08-31T23:39:00.000Z,,,,,,2024-08-31 23:39:32.988085
1,1027,Ethereum,ETH,ethereum,9254,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120303365.0220988,120303365.0220988,True,,2,,,,2024-08-31T23:38:00.000Z,2513.05042921276,6671158570.541899,-57.09,-0.18166599,-0.55067734,-8.95847972,-21.53226157,-26.50777498,-33.51768624,302328423104.5247,14.6029,302328423104.52,,2024-08-31T23:38:00.000Z,,,,,,2024-08-31 23:39:32.988085
2,825,Tether USDt,USDT,tether,96092,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,118228802316.4838,120251893183.66805,True,,3,,,,2024-08-31T23:37:00.000Z,0.9999851969698305,24611605434.165413,-53.9783,0.00999984,0.01493356,-0.04121691,0.06830087,0.14733199,0.04909308,118227052171.95619,5.7113,120250113091.27,,2024-08-31T23:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-31 23:39:32.988085
3,1839,BNB,BNB,bnb,2222,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145934970.21094385,145934970.21094385,False,,4,,,,2024-08-31T23:38:00.000Z,532.5094921591183,1284863621.2899368,-19.6279,-0.2290161,-0.61701386,-8.24845278,-7.28522199,-8.06694251,-11.72881503,77711756875.28577,3.7541,77711756875.29,,2024-08-31T23:38:00.000Z,,,,,,2024-08-31 23:39:32.988085
4,5426,Solana,SOL,solana,724,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,466455568.56132597,583512437.806434,True,,5,,,,2024-08-31T23:37:00.000Z,135.1277721763783,899882728.400963,-66.4189,-0.49331195,-2.25678766,-15.41143022,-19.14271681,-12.25356755,-17.34007637,63031101798.95786,3.0445,78848735757.99,,2024-08-31T23:37:00.000Z,,,,,,2024-08-31 23:39:32.988085
5,3408,USDC,USDC,usd-coin,21816,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34723420474.27525,34723420474.27525,False,,6,,,,2024-08-31T23:37:00.000Z,1.0000815296991425,1993990432.803085,-67.0008,0.01073139,0.01530115,0.01535705,0.01164329,0.01067096,0.01144246,34726251464.29972,1.6775,34726251464.3,,2024-08-31T23:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-31 23:39:32.988085
6,52,XRP,XRP,xrp,1374,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56251561168.0,99987294444.0,False,,7,,,,2024-08-31T23:39:00.000Z,0.5661703856483055,465203124.08871204,-57.8541,-0.26022689,-0.1191277,-7.57440186,-5.04997557,16.87496143,10.27683266,31847968079.805805,1.5385,56617038564.83,,2024-08-31T23:39:00.000Z,,,,,,2024-08-31 23:39:32.988085
7,74,Dogecoin,DOGE,dogecoin,1050,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145767916383.70526,145767916383.70526,True,,8,,,,2024-08-31T23:39:00.000Z,0.10131270016520706,328032827.54718953,-39.8338,-0.16280082,-0.01954389,-9.81834795,-14.75630416,-18.88945838,-35.5322345,14768141206.289305,0.7133,14768141206.29,,2024-08-31T23:39:00.000Z,,,,,,2024-08-31 23:39:32.988085
8,11419,Toncoin,TON,toncoin,540,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2534901675.533839,5111241096.258496,True,,9,3414166606.0,18467264293.023144,,2024-08-31T23:37:00.000Z,5.409010872688251,196959670.82900822,-26.3239,-0.21868672,0.66051549,-6.4884874,-19.78752119,-32.92516504,-20.90441872,13711310724.158201,0.6623,27646758662.59,,2024-08-31T23:37:00.000Z,,,,,,2024-08-31 23:39:32.988085
9,1958,TRON,TRX,tron,1021,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86776145792.98622,86776146293.9467,True,,10,71659659264.0,11315642694.297262,,2024-08-31T23:38:00.000Z,0.15790812865310336,325975304.27722436,-25.6153,0.16521034,-1.3235618,-0.57646393,23.15518306,22.29479563,37.40371178,13702658793.899323,0.6619,13702658873.01,,2024-08-31T23:38:00.000Z,,,,,,2024-08-31 23:39:32.988085
10,2010,Cardano,ADA,cardano,1239,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35960643044.11,37170426657.961,False,,11,,,,2024-08-31T23:37:00.000Z,0.3451484465606749,121706120.70326951,-59.1554,-0.17021538,-0.66445459,-12.42770157,-11.78256783,-17.4431142,-22.70582681,12411760083.997505,0.5995,15531680095.23,,2024-08-31T23:37:00.000Z,,,,,,2024-08-31 23:39:32.988085
11,5805,Avalanche,AVAX,avalanche,770,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404929436.8734993,444932536.8734993,False,,12,,,,2024-08-31T23:37:00.000Z,22.733704289567566,120765958.61667383,-50.1992,-0.35708021,-2.39389218,-15.98522988,-11.24866699,-20.66371664,-35.05858728,9205546076.023249,0.4446,16271619723.38,,2024-08-31T23:37:00.000Z,,,,,,2024-08-31 23:39:32.988085
12,5994,Shiba Inu,SHIB,shiba-inu,863,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589269849456374.6,589518731477139.8,False,,13,,,,2024-08-31T23:37:00.000Z,1.3814347336867483e-05,100507520.79385267,-47.7767,0.00268055,-1.33294604,-11.2504679,-12.30071377,-19.85411541,-43.94108849,8140378375.533971,0.3932,8143816518.21,,2024-08-31T23:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-31 23:39:32.988085
13,1975,Chainlink,LINK,chainlink,1836,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,14,,,,2024-08-31T23:38:00.000Z,11.015134029453444,111839911.14426714,-44.8962,-0.28646894,-0.96826959,-10.58642999,-14.67878005,-23.70017729,-39.3335334,6698302677.844125,0.3236,11015134029.45,,2024-08-31T23:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-08-31 23:39:32.988085
14,1831,Bitcoin Cash,BCH,bitcoin-cash,917,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19754565.625,19754565.625,False,,15,,,,2024-08-31T23:38:00.000Z,322.22964997863124,103085243.24138933,-36.9868,-0.19946341,-1.01647539,-11.15905602,-21.71531472,-15.81949348,-29.69645175,6365506766.82365,0.3075,6766822649.55,,2024-08-31T23:38:00.000Z,,,,,,2024-08-31 23:39:32.988085
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19786912.0,19786912.0,False,,1,,,,2024-11-24T23:28:00.000Z,98185.23379935803,50647027345.60955,13.8745,0.6402267,0.63512427,9.4177028,49.03866288,55.63142402,55.5287392,1942782580887.323,58.0177,2061889909786.52,,2024-11-24T23:28:00.000Z,,,,,,2024-11-24 23:29:24.938172
1,1027,Ethereum,ETH,ethereum,9587,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120430905.51558425,120430905.51558425,True,,2,,,,2024-11-24T23:28:00.000Z,3363.4950030732402,27631968630.7455,-28.747,0.35959996,-0.88088811,9.59843157,40.27936461,30.65916413,24.96810545,405068748917.2531,12.0967,405068748917.25,,2024-11-24T23:28:00.000Z,,,,,,2024-11-24 23:29:24.938172
2,825,Tether USDt,USDT,tether,104897,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132437169724.17783,135944368172.96216,True,,3,,,,2024-11-24T23:28:00.000Z,1.0009038033927287,159331963604.919,-9.555,0.00959275,-0.0178013,0.09005659,0.21128643,0.11018489,0.06791194,132556866887.49792,3.958,136067235154.14,,2024-11-24T23:28:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-24 23:29:24.938172
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474739856.7909914,588901010.5022287,True,,4,,,,2024-11-24T23:28:00.000Z,254.37037191229027,5306988684.798908,-14.7737,0.89651657,0.32011535,7.17917011,56.89447629,72.06889123,60.78867043,120759753933.5119,3.6063,149798969060.98,,2024-11-24T23:28:00.000Z,,,,,,2024-11-24 23:29:24.938172
4,1839,BNB,BNB,bnb,2288,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010352.31,144010352.31,False,,5,,,,2024-11-24T23:28:00.000Z,661.2996137412769,3115184115.8645306,-5.8786,0.19864136,1.80998543,7.18286619,16.24213142,12.93386533,20.08967216,95233990357.3482,2.844,95233990357.35,,2024-11-24T23:28:00.000Z,,,,,,2024-11-24 23:29:24.938172
5,52,XRP,XRP,xrp,1436,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-24T23:28:00.000Z,1.4465180220442855,11821702957.67199,-23.711,0.00519504,-2.0418226,35.63369297,191.60915789,147.72448736,145.34218419,82449867002.44582,2.4623,144651802204.43,,2024-11-24T23:28:00.000Z,,,,,,2024-11-24 23:29:24.938172
6,74,Dogecoin,DOGE,dogecoin,1109,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146930016383.70526,146930016383.70526,True,,7,,,,2024-11-24T23:28:00.000Z,0.43353828535577077,12187462540.239803,-41.5662,1.46895912,1.0398105,19.39426436,234.93049595,299.57284152,310.19210101,63699787370.28689,1.9023,63699787370.29,,2024-11-24T23:28:00.000Z,,,,,,2024-11-24 23:29:24.938172
